ID,State,V1,V2,V3,V4,V5,V6,V7,V8,V9,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,A2_12,A2_13,V24,V102,V103,V104,V105,V106,V107,V36,V37,V38,V39,V40,V41,V42,V43,V44,A5_OTH,A5_OTXT,A5_11,V56,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V143,V198,V199,V200,V201,V202,V203,V203A,V204,V205,V206,V207,V208,V209,V210,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V35_OTH,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V81,V82,V83,V60,V61,V62,V63,V64,V65,V80,V67,V68,V69,V142,V96,V97,V98,V99,V100,V101,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V126,V187,V66,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V226,D9_2,V227,V228,D10_COM,V228A,V228B,V228C,V228D,V228E,V228F,V228G,V228H,V228I,V228J,V228K,V144,E1_COM,V145,V146,V147,V148,V149,V152,V150,V151,V153,V154,V155,V156,V157,V158,V159,V160,V164,V161,V162,V163,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,F8_4,F8_5,V179,V180,V181,V182,V183,V184,V185,V186,V188,V189,V190,V191,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V192,V193,V194,V195,V196,V197,V238,V239,V240,V57,V58,V249,H6_COM,V250,V229,V230,V231,V232,V233,V234,V235,V236,V237,V243,H17_1COM,V241,H17_2COM,V242,H17_3COM,V244,V254,H19_COM,V245,H20_COM,H21,H22,V246,H23,H24,V247,V248,V253,V251,wtageed,wtsex,wtloc,wtage,wted,V258,StateMap,life.quality
10824,SA,6,36,NA,1,1,2,3,2,4,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,Sex Offenders,0,6,3,1,3,2,2,3,2,3,3,2,1,2,8,1,2,3,10,5,7,9,10,2,1,1,3,3,2,3,3,3,3,3,3,3,3,3,,2,4,3,1,4,2,1,2,4,5,1,2,2,3,1,4,3,1,4,1,1,1,1,2,5,3,7,3,10,7,4,2,3,2,2,2,3,3,3,3,2,2,3,3,2,3,2,2,1,2,3,1,2,3,2,2,4,NA,NA,NA,NA,7,3,3,3,2,7,3,9,8,6,8,5,6,10,9,10,2,2,2,5,,2,3,2,2,2,2,2,3,2,2,1,701,,7,8,3,2,2,1,2,2,4,4,4,1,7,9,5,9,7,4,2,4,2,2,3,2,3,2,3,3,3,3,3,5,1,5,5,5,5,1,3,4,3,3,3,3,4,4,4,3,2,2,2,2,3,2,4,4,1,2,3,4,1,2,3,9,9,1,7,8,10,1,1993,19,6,0,7,,2,3,3,8,2,2,1,2,4,4,1101,,1101,,1101,,1,1,,1201,,9,1,NA,2,NA,18,1,8,3,2,1,4,1,2,3.078599,4,-0.429473516
10839,NSW,6,36,NA,1,2,2,3,3,4,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,1,3,2,2,1,0,0,0,0,0,1,0,0,1,Hoarders,0,8,3,3,3,3,3,3,4,4,4,1,2,1,1,1,1,1,9,5,7,7,8,1,1,1,1,3,1,3,3,3,3,3,1,3,3,3,,3,5,3,5,2,3,5,2,4,5,1,1,2,3,1,3,4,1,3,3,1,2,1,1,7,3,5,4,3,9,3,1,4,3,3,1,1,2,3,2,2,2,3,3,3,4,2,3,1,1,1,1,2,2,3,2,1,NA,NA,NA,NA,7,4,3,4,1,5,1,10,1,1,10,1,1,10,10,10,1,1,1,18,,1,4,3,3,2,1,4,4,1,1,1,701,,7,7,2,1,2,3,2,2,4,4,4,1,6,7,5,10,8,2,2,3,3,2,4,4,3,1,4,4,4,3,3,5,5,5,1,5,5,5,3,2,4,4,4,4,4,4,4,4,1,2,1,1,2,2,1,2,2,1,4,3,2,2,3,7,9,8,1,4,9,2,1970,42,1,2,5,,2,10,7,8,1,2,1,1,2,8,1101,,1101,,1101,,1,1,,1201,,9,9,9,2,NA,22,2,8,2,3,2,1,2,1,0.703586,1,0.831016409
10970,QLD,6,36,NA,1,1,3,4,1,2,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,2,2,2,2,2,1,0,1,0,1,0,1,0,0,0,,0,10,3,1,3,2,2,-2,3,3,3,2,4,1,1,1,1,1,-2,1,1,6,1,1,1,1,1,2,3,3,3,3,3,3,3,3,2,-2,I VOLUNTEER AT ST VINNIES!,3,6,2,4,2,5,5,2,2,3,2,-2,2,2,1,3,2,1,4,1,2,2,1,2,1,2,-2,1,2,10,2,1,3,2,3,1,3,3,3,3,2,2,-2,2,3,3,3,3,2,-2,4,3,3,2,3,3,NA,NA,NA,NA,NA,-2,-2,2,-2,-2,5,2,10,10,9,-2,10,10,10,10,-2,1,1,1,20,,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,207,,3,2,1,1,2,10,2,2,3,2,2,2,10,10,9,10,10,4,4,4,3,3,4,3,4,2,4,3,4,4,4,1,1,5,5,5,5,5,-2,-2,-2,-2,-2,-2,3,4,4,4,1,2,2,2,-2,-2,4,5,1,5,2,5,5,1,1,3,10,10,-2,3,1,2,1932,80,5,0,4,,-2,1,1,10,2,-2,2,2,5,1,1101,,3104,,3104,,1,1,,1201,,5,1,NA,2,NA,-2,2,4,3,8,2,3,4,2,0.571163,3,0.544259455
11036,QLD,6,36,NA,1,1,1,4,2,4,1,0,1,1,1,0,1,0,0,0,0,0,0,2,1,2,1,3,2,2,1,0,0,0,0,0,1,0,0,0,,0,5,3,2,3,1,2,4,4,4,4,2,3,1,4,1,1,1,10,1,7,7,10,3,1,1,1,3,2,2,3,3,3,3,1,3,3,3,,2,4,3,3,2,3,2,3,3,5,2,2,2,1,3,3,2,4,1,1,1,1,1,2,6,5,6,3,3,7,4,2,3,3,3,2,2,3,4,3,3,2,2,3,2,2,2,2,1,1,4,1,2,3,3,2,2,NA,NA,NA,NA,4,4,2,4,2,6,1,10,7,1,10,2,4,10,9,7,1,1,1,5,,1,3,3,2,3,1,3,4,2,1,1,701,,7,8,2,1,2,3,2,2,4,4,2,1,7,8,3,3,3,3,3,2,2,3,4,3,3,2,3,4,4,4,4,1,5,5,5,5,5,5,2,3,3,4,4,4,3,4,4,4,1,1,2,1,2,3,1,5,2,5,5,1,1,1,3,7,7,2,5,6,8,2,1978,34,6,0,1,,1,8,4,8,2,1,1,2,3,3,1101,,1101,,1101,,1,1,,1201,,9,8,9,2,NA,22,2,8,1,1,2,3,1,1,0.753521,3,-0.364896443
11128,QLD,6,36,NA,1,1,1,-2,2,1,0,0,1,0,1,0,0,1,1,1,0,0,0,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,5,3,3,3,3,3,3,3,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,,4,6,5,6,3,5,4,4,4,4,2,2,2,2,4,1,3,1,3,3,1,2,1,3,5,5,9,3,3,7,1,1,3,3,3,1,2,2,3,2,2,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,NA,NA,NA,NA,5,1,2,3,1,8,3,10,5,10,10,2,5,10,10,6,1,1,1,97,ACP,1,3,3,1,3,1,1,4,1,2,1,203,,1,1,1,1,1,10,2,1,3,2,4,2,4,6,4,8,8,4,4,4,2,3,3,3,3,2,4,4,4,4,4,5,5,5,1,5,5,5,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,3,2,3,2,4,5,1,1,1,3,6,6,2,2,5,9,2,1978,34,1,3,1,,2,8,2,9,1,2,1,2,4,4,1101,,1101,,1101,,1,1,,1201,,9,6,7,1,14,38,2,3,2,2,2,3,1,2,2.235776,3,0.783106425
11131,SA,6,36,NA,1,1,2,3,2,4,1,0,1,1,1,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,1,Loud & inconsidertate people of any background,0,8,3,2,2,1,3,4,4,4,4,3,3,2,6,2,6,1,10,6,10,10,10,9,1,1,1,3,3,1,3,3,3,3,3,3,3,3,,1,5,4,5,4,5,6,5,4,6,1,2,2,3,4,4,2,3,1,1,1,1,2,2,1,5,7,6,5,7,3,3,3,3,3,2,2,3,3,3,2,1,3,3,2,2,1,3,2,2,2,1,1,1,1,2,2,1,1,1,NA,3,4,3,4,1,10,1,10,10,1,10,2,1,10,10,9,2,1,1,-1,,1,4,3,4,2,1,4,4,2,2,1,701,,7,8,3,2,2,1,1,1,4,4,2,2,4,8,2,4,2,1,1,2,2,2,4,4,4,2,3,3,4,3,3,5,5,5,1,5,5,1,2,4,4,4,4,4,4,3,4,4,2,2,2,2,3,1,2,4,5,1,5,1,1,1,3,10,10,1,1,1,10,2,1952,60,3,2,2,,1,9,10,9,1,1,1,2,2,3,2100,,2100,,8102,,1,1,,1201,,8,9,9,2,NA,20,2,2,2,7,2,4,4,1,0.250437,4,0.064509297
11191,QLD,6,36,NA,1,1,2,3,1,3,0,1,0,0,1,1,1,0,0,0,1,0,0,2,1,2,2,3,2,3,1,0,0,0,0,0,1,0,0,0,,0,9,3,1,3,1,3,3,3,3,3,2,1,1,1,1,1,1,10,10,5,10,5,1,1,5,1,2,2,2,3,3,3,3,1,3,2,-2,HELP BI ANNUALLY WITH *** RAISING FOR CHARITY BY HOSTING A LUNCH.,3,5,3,4,2,5,5,2,4,3,2,2,2,1,3,4,1,1,4,4,3,2,1,1,7,3,8,3,2,8,3,1,3,2,4,1,1,3,3,2,4,3,2,2,4,2,2,3,1,1,2,1,2,2,2,-2,-2,NA,NA,NA,NA,8,4,3,4,1,6,2,-2,8,8,9,1,10,10,10,10,1,1,1,20,,1,4,2,4,1,1,3,4,1,1,1,200,,4,4,2,1,2,4,2,2,4,2,3,2,5,7,9,7,7,4,4,4,3,4,3,4,3,2,3,3,3,3,3,5,5,5,1,5,5,5,3,3,3,2,4,3,4,4,4,4,1,2,2,1,2,1,2,3,1,1,1,1,1,2,3,10,10,5,1,1,8,1,1948,64,1,3,1,,2,5,6,10,1,1,1,2,2,5,1101,,1101,,1101,,1,1,,1201,,9,1,NA,2,NA,-2,2,-2,2,8,1,3,4,2,0.777299,3,0.383974288
11223,WA,6,36,NA,1,1,1,2,2,3,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,3,2,3,3,3,1,0,1,0,1,0,1,0,0,0,,0,10,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,3,1,1,1,2,3,1,1,2,1,2,2,4,1,3,2,4,1,1,-2,-2,1,3,1,1,10,1,1,10,2,2,2,3,4,3,3,4,4,4,3,2,2,2,3,2,2,2,2,2,2,1,3,3,3,3,5,NA,NA,NA,NA,10,3,1,2,3,10,10,-2,1,1,-2,1,3,3,1,10,1,1,1,20,,3,2,1,2,1,2,1,1,1,2,1,207,,6,7,2,1,2,9,2,2,2,2,2,3,3,4,10,1,2,3,4,4,2,3,3,3,2,2,3,3,2,1,3,5,1,5,5,5,5,5,3,3,1,1,1,1,4,4,4,4,1,2,2,2,3,4,1,2,1,1,1,1,1,1,3,10,10,10,10,9,10,2,1946,65,1,3,1,,1,1,1,10,2,2,1,1,4,-2,2304,,3307,,3307,,1,1,,1201,,7,2,4,2,NA,-2,-2,3,2,8,2,5,4,2,0.556751,5,1.022904269
11242,NSW,6,36,NA,1,1,1,3,1,4,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,,0,9,3,2,3,1,2,3,3,3,3,3,3,2,2,1,2,1,10,6,8,8,9,4,1,1,1,3,3,1,1,3,3,3,3,3,3,3,,3,3,2,3,3,2,5,2,3,4,1,2,2,3,1,3,1,2,1,1,1,1,1,1,9,5,4,7,3,7,4,2,3,3,3,2,2,2,3,2,3,2,2,3,3,2,2,2,1,1,3,1,2,2,1,2,2,NA,NA,2,NA,7,1,1,4,1,3,1,10,4,4,9,2,7,10,10,9,1,1,1,-2,,1,3,3,3,2,1,2,4,1,1,1,701,,7,7,2,1,1,2,2,1,4,4,3,2,5,8,6,8,5,3,2,3,3,2,3,3,3,1,4,3,4,4,4,5,5,5,1,5,5,5,4,4,3,3,3,3,4,4,4,4,1,2,2,1,2,1,4,4,1,4,1,1,1,1,3,8,8,3,3,2,9,2,1977,34,2,2,2,,1,8,9,9,1,2,1,4,2,7,1101,,1101,,1101,,1,1,,1201,,9,8,9,2,NA,22,2,8,2,1,2,1,1,1,0.863214,1,0.832177689
11273,NSW,6,36,NA,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,4,1,4,4,2,1,0,1,1,1,0,1,0,1,0,,0,1,3,1,1,1,3,2,1,3,3,3,2,1,1,1,1,1,1,1,1,1,-2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,,1,6,1,2,6,6,6,1,1,1,2,2,2,-2,-2,-2,-2,1,4,1,1,2,1,3,1,1,10,1,10,1,2,1,1,2,2,2,3,3,3,2,2,4,-2,2,-2,3,4,4,2,2,2,1,2,3,3,3,1,NA,NA,NA,NA,1,2,4,4,4,1,1,10,10,10,10,1,1,1,10,10,1,-2,-2,5,,2,4,1,2,2,4,4,4,1,1,1,207,,2,4,1,1,2,1,1,1,4,1,2,2,1,10,10,1,1,-2,-2,0,3,-2,4,3,3,2,1,4,4,4,4,1,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,1,3,3,1,4,4,2,2,1,1,5,5,5,5,1,1,1,10,1,1,10,1,1935,77,1,2,4,,2,1,1,1,1,2,2,2,4,5,1101,,1101,,1101,,1,1,,1201,,4,1,NA,2,NA,15,2,5,2,8,1,1,4,2,0.890455,1,-2.740375567
